device_id,timestamp,sensor_type,ip_address,firmware_version,data_frequency_seconds,disk_free_percent,update_required,checksum_valid,status,label
raspi_004,2025-05-07 16:49:21.939242,thermique,192.168.207.249,v3.5.0,13,36.1,0,1,1,False
raspi_037,2025-05-07 16:49:22.084612,multi,192.168.128.108,v1.2.4,12,40.5,0,1,1,False
raspi_007,2025-05-07 16:49:22.464696,cardio,192.168.43.28,v2.6.1,24,77.8,0,1,1,False
raspi_009,2025-05-07 16:49:22.687363,cardio,192.168.213.232,v3.7.7,20,65.7,1,1,1,True
raspi_016,2025-05-07 16:49:23.591800,thermique,192.168.210.56,v2.5.0,17,52.4,0,1,1,False
raspi_029,2025-05-07 16:49:23.584068,multi,192.168.171.255,v2.8.0,19,73.0,0,1,1,False
raspi_001,2025-05-07 16:49:23.776654,cardio,192.168.130.20,v3.5.9,25,32.2,0,1,1,False
raspi_002,2025-05-07 16:49:24.220905,multi,192.168.131.8,v2.2.8,16,62.6,0,1,1,False
raspi_034,2025-05-07 16:49:25.542380,multi,192.168.225.112,v1.3.4,13,70.3,0,1,1,False
raspi_026,2025-05-07 16:49:26.064605,multi,192.168.5.240,v3.9.6,17,58.8,0,1,1,False
raspi_020,2025-05-07 16:49:26.129704,multi,192.168.166.63,v3.9.9,16,53.6,0,1,1,False
raspi_031,2025-05-07 16:49:26.163573,multi,192.168.37.231,v2.7.2,14,70.8,0,1,1,False
raspi_008,2025-05-07 16:49:26.635528,multi,192.168.157.201,v3.4.0,25,55.4,0,1,1,False
raspi_014,2025-05-07 16:49:27.603086,thermique,192.168.97.214,v3.4.9,14,76.4,0,1,1,False
raspi_032,2025-05-07 16:49:28.202225,thermique,192.168.132.163,v1.3.6,18,67.2,0,1,1,False
raspi_023,2025-05-07 16:49:28.637450,cardio,192.168.205.245,v1.4.2,27,39.6,0,1,1,False
raspi_003,2025-05-07 16:49:28.768918,multi,192.168.93.73,v3.7.5,14,39.4,0,1,1,False
raspi_030,2025-05-07 16:49:28.989378,thermique,192.168.193.130,v2.9.2,18,46.3,0,1,1,False
raspi_043,2025-05-07 16:49:28.977346,thermique,192.168.122.108,v2.3.7,21,63.8,0,1,1,False
raspi_019,2025-05-07 16:49:29.403299,cardio,192.168.94.107,v3.9.3,13,43.8,0,1,1,False
raspi_011,2025-05-07 16:49:29.691740,thermique,192.168.123.194,v1.9.2,28,70.1,0,1,1,False
raspi_040,2025-05-07 16:49:31.379574,multi,192.168.86.231,v1.2.4,10,73.7,0,1,1,False
raspi_005,2025-05-07 16:49:31.978914,multi,192.168.221.48,v2.7.6,23,31.6,0,1,1,False
raspi_017,2025-05-07 16:49:31.998241,multi,192.168.199.116,v3.7.3,14,47.9,0,1,1,False
raspi_036,2025-05-07 16:49:32.802546,multi,192.168.188.12,v3.1.4,19,38.5,0,1,1,False
raspi_027,2025-05-07 16:49:33.324271,cardio,192.168.154.47,v3.9.9,20,54.7,0,1,1,False
raspi_010,2025-05-07 16:49:33.970258,thermique,192.168.154.52,v1.4.4,20,46.7,0,1,1,False
raspi_018,2025-05-07 16:49:34.101358,cardio,192.168.230.47,v1.9.7,16,6.6,0,1,2,True
raspi_009,2025-05-07 16:49:34.830950,cardio,192.168.169.102,v2.8.0,22,73.7,0,1,1,False
raspi_044,2025-05-07 16:49:37.280295,cardio,192.168.65.232,v2.9.6,17,9.5,0,0,1,True
raspi_024,2025-05-07 16:49:37.412799,cardio,192.168.159.135,v2.0.6,22,51.9,0,1,1,False
raspi_029,2025-05-07 16:49:37.775340,cardio,192.168.170.39,v3.6.5,25,37.4,0,1,1,False
raspi_038,2025-05-07 16:49:37.947583,cardio,192.168.142.230,v3.4.6,10,57.9,0,1,0,True
raspi_001,2025-05-07 16:49:37.957029,cardio,192.168.238.203,v3.7.4,15,78.6,0,1,1,False
raspi_039,2025-05-07 16:49:38.221106,cardio,192.168.154.41,v2.9.5,13,79.0,0,1,1,False
raspi_032,2025-05-07 16:49:38.343415,multi,192.168.78.163,v3.8.8,19,74.3,0,1,1,False
raspi_008,2025-05-07 16:49:38.842976,multi,192.168.110.131,v3.3.9,12,43.1,0,1,1,False
raspi_035,2025-05-07 16:49:38.953308,thermique,192.168.64.6,v3.1.2,30,37.9,0,1,1,False
raspi_031,2025-05-07 16:49:39.587634,thermique,192.168.6.243,v3.5.2,12,39.2,0,1,1,False
raspi_006,2025-05-07 16:49:40.064385,multi,192.168.160.184,v1.5.5,11,36.0,0,1,1,False
raspi_037,2025-05-07 16:49:40.250278,thermique,192.168.160.62,v3.0.2,22,48.6,0,1,1,False
raspi_013,2025-05-07 16:49:40.693961,cardio,192.168.39.252,v2.8.6,26,49.7,0,1,1,False
raspi_041,2025-05-07 16:49:41.249414,multi,192.168.16.54,v3.0.3,19,61.6,0,1,1,False
raspi_012,2025-05-07 16:49:41.242760,cardio,192.168.49.56,v2.3.3,19,63.7,0,1,1,False
raspi_022,2025-05-07 16:49:41.335495,thermique,192.168.115.20,v2.5.6,20,69.5,0,1,1,False
raspi_033,2025-05-07 16:49:41.743581,cardio,192.168.130.31,v1.2.8,11,57.1,0,1,1,False
raspi_021,2025-05-07 16:49:43.102009,thermique,192.168.61.1,v3.0.0,21,46.3,0,1,1,False
raspi_027,2025-05-07 16:49:43.489504,cardio,192.168.33.208,v1.8.5,26,79.9,0,1,1,False
raspi_028,2025-05-07 16:49:43.643468,cardio,192.168.79.215,v2.5.4,27,60.0,0,1,1,False
raspi_015,2025-05-07 16:49:43.809241,multi,192.168.143.234,v3.5.5,20,68.5,0,1,1,False
raspi_011,2025-05-07 16:49:43.880373,cardio,192.168.73.12,v3.3.6,29,58.2,0,1,1,False
raspi_002,2025-05-07 16:49:44.398241,thermique,192.168.121.208,v2.8.1,12,45.1,0,1,1,False
raspi_020,2025-05-07 16:49:45.572816,thermique,192.168.19.190,v2.9.1,26,42.6,0,1,1,False
raspi_019,2025-05-07 16:49:45.577611,multi,192.168.112.28,v1.9.6,21,75.0,0,1,1,False
raspi_014,2025-05-07 16:49:45.759077,cardio,192.168.241.162,v1.3.1,18,70.8,0,1,1,False
raspi_045,2025-05-07 16:49:46.430280,multi,192.168.167.5,v1.0.9,20,48.7,0,1,1,False
raspi_009,2025-05-07 16:49:47.994932,thermique,192.168.97.185,v2.1.9,25,33.3,0,1,1,False
raspi_017,2025-05-07 16:49:48.218567,multi,192.168.176.93,v3.2.2,15,56.5,0,1,1,False
raspi_001,2025-05-07 16:49:48.195836,multi,192.168.155.220,v2.9.2,11,51.0,0,1,1,False
raspi_016,2025-05-07 16:49:48.763056,cardio,192.168.9.162,v3.1.0,30,73.1,0,1,1,False
raspi_036,2025-05-07 16:49:48.958291,multi,192.168.88.56,v2.6.5,12,31.4,0,1,1,False
raspi_025,2025-05-07 16:49:49.205191,cardio,192.168.27.48,v1.3.5,11,45.0,0,1,1,False
raspi_004,2025-05-07 16:49:50.115554,cardio,192.168.107.133,v2.8.5,15,66.9,0,1,1,False
raspi_035,2025-05-07 16:49:50.166462,cardio,192.168.0.23,v3.8.3,12,58.8,0,1,1,False
raspi_042,2025-05-07 16:49:50.510734,thermique,192.168.176.121,v2.4.2,24,61.8,0,1,1,False
raspi_003,2025-05-07 16:49:50.994822,cardio,192.168.93.174,v1.8.6,29,37.2,0,1,1,False
raspi_005,2025-05-07 16:49:51.206820,cardio,192.168.67.25,v1.5.9,18,62.3,0,1,1,False
raspi_026,2025-05-07 16:49:52.561799,cardio,192.168.68.204,v2.0.0,14,71.8,0,1,2,True
raspi_007,2025-05-07 16:49:52.634765,thermique,192.168.148.163,v3.1.9,17,37.3,0,1,1,False
raspi_034,2025-05-07 16:49:52.722903,thermique,192.168.41.170,v3.9.8,11,55.6,0,1,1,False
raspi_010,2025-05-07 16:49:53.127836,cardio,192.168.176.216,v3.9.6,11,57.8,0,1,1,False
raspi_023,2025-05-07 16:49:54.895601,multi,192.168.135.150,v1.3.2,27,57.3,0,1,1,False
raspi_046,2025-05-07 16:49:55.228681,cardio,192.168.16.252,v3.0.1,18,39.2,0,1,1,False
raspi_037,2025-05-07 16:49:55.457439,multi,192.168.249.152,v1.5.2,14,66.8,0,1,1,False
raspi_019,2025-05-07 16:49:55.818031,thermique,192.168.162.73,v3.5.2,29,48.5,0,1,1,False
raspi_043,2025-05-07 16:49:56.258747,multi,192.168.30.25,v3.4.5,26,34.4,0,1,1,False
raspi_018,2025-05-07 16:49:56.308893,thermique,192.168.249.46,v2.6.8,18,34.8,0,1,1,False
raspi_022,2025-05-07 16:49:56.600587,cardio,192.168.169.236,v2.2.3,28,66.1,0,1,1,False
raspi_032,2025-05-07 16:49:56.608250,thermique,192.168.236.185,v3.9.7,11,70.1,0,1,1,False
raspi_015,2025-05-07 16:49:57.014891,cardio,192.168.73.117,v3.8.9,23,31.4,0,1,1,False
raspi_030,2025-05-07 16:49:57.245959,cardio,192.168.21.95,v3.7.3,10,34.4,0,1,1,False
raspi_024,2025-05-07 16:49:58.637893,thermique,192.168.5.136,v3.0.5,23,51.4,0,1,1,False
raspi_017,2025-05-07 16:49:59.417693,thermique,192.168.176.61,v2.5.5,12,55.4,0,1,1,False
raspi_031,2025-05-07 16:49:59.767774,multi,192.168.12.234,v1.5.8,18,54.2,0,1,1,False
raspi_013,2025-05-07 16:49:59.848527,thermique,192.168.164.8,v2.4.8,23,47.7,0,1,1,False
raspi_035,2025-05-07 16:50:00.422231,multi,192.168.217.110,v3.2.8,13,42.1,0,1,1,False
raspi_044,2025-05-07 16:50:00.473657,cardio,192.168.156.220,v3.2.7,19,63.2,0,1,1,False
raspi_042,2025-05-07 16:50:00.670569,multi,192.168.68.222,v3.6.3,10,72.7,0,1,1,False
raspi_006,2025-05-07 16:50:01.227376,multi,192.168.60.242,v1.6.0,18,47.7,0,1,1,False
raspi_040,2025-05-07 16:50:01.558588,thermique,192.168.129.2,v3.0.9,21,46.0,0,1,1,False
raspi_033,2025-05-07 16:50:02.004257,thermique,192.168.175.192,v1.5.8,14,67.0,0,1,1,False
raspi_028,2025-05-07 16:50:02.807001,thermique,192.168.123.209,v1.7.8,27,6.0,1,1,1,True
raspi_029,2025-05-07 16:50:02.932564,thermique,192.168.7.115,v2.8.7,10,63.0,0,1,1,False
raspi_009,2025-05-07 16:50:03.146547,cardio,192.168.142.3,v2.1.5,27,62.3,0,1,1,False
raspi_012,2025-05-07 16:50:03.474706,cardio,192.168.122.124,v1.0.2,29,58.1,0,1,1,False
raspi_038,2025-05-07 16:50:04.182660,cardio,192.168.184.1,v1.3.6,22,67.4,0,1,1,False
raspi_021,2025-05-07 16:50:04.287878,thermique,192.168.197.150,v3.4.2,13,44.5,0,1,1,False
raspi_047,2025-05-07 16:50:04.936970,thermique,192.168.201.231,v3.8.0,10,58.4,0,1,1,False
raspi_007,2025-05-07 16:50:04.906376,cardio,192.168.80.108,v1.5.1,17,43.5,0,0,1,True
raspi_002,2025-05-07 16:50:05.551595,cardio,192.168.210.212,v3.5.5,30,38.7,0,1,1,False
raspi_020,2025-05-07 16:50:05.817787,multi,192.168.64.236,v2.6.2,16,73.4,0,1,1,False
raspi_003,2025-05-07 16:50:06.177455,multi,192.168.78.237,v3.6.7,16,44.3,0,1,1,False
raspi_034,2025-05-07 16:50:07.983062,cardio,192.168.36.137,v3.1.3,29,60.0,0,1,1,False
raspi_015,2025-05-07 16:50:08.252233,thermique,192.168.142.217,v3.5.9,11,46.7,0,1,1,False
raspi_039,2025-05-07 16:50:08.511849,thermique,192.168.112.227,v3.2.4,15,69.2,0,1,1,False
raspi_027,2025-05-07 16:50:08.662056,multi,192.168.39.255,v2.3.1,24,55.4,0,1,1,False
raspi_008,2025-05-07 16:50:09.086974,multi,192.168.89.73,v1.0.6,18,57.0,0,1,1,False
raspi_001,2025-05-07 16:50:10.431090,cardio,192.168.103.145,v3.6.9,18,34.1,0,1,1,False
raspi_041,2025-05-07 16:50:10.474861,cardio,192.168.91.246,v2.2.0,23,31.3,0,1,1,False
raspi_024,2025-05-07 16:50:10.804584,multi,192.168.149.240,v1.3.1,14,47.5,0,1,1,False
raspi_011,2025-05-07 16:50:12.081760,thermique,192.168.160.102,v1.0.7,18,67.7,0,1,1,False
raspi_043,2025-05-07 16:50:12.429802,multi,192.168.146.161,v2.7.9,11,37.1,0,1,0,True
raspi_014,2025-05-07 16:50:13.008770,multi,192.168.250.105,v1.2.4,29,74.6,0,1,1,False
raspi_010,2025-05-07 16:50:13.299578,thermique,192.168.202.119,v1.6.6,19,63.2,0,1,1,False
raspi_044,2025-05-07 16:50:13.703461,cardio,192.168.114.210,v3.8.2,30,54.4,0,1,1,False
raspi_048,2025-05-07 16:50:13.763999,cardio,192.168.26.104,v3.7.5,15,78.7,0,1,1,False
raspi_005,2025-05-07 16:50:14.414884,thermique,192.168.28.251,v2.8.2,25,49.3,0,1,1,False
raspi_032,2025-05-07 16:50:14.836318,thermique,192.168.87.23,v1.4.8,18,32.1,0,1,1,False
raspi_016,2025-05-07 16:50:14.944428,multi,192.168.162.31,v1.8.5,14,73.7,0,1,1,False
raspi_004,2025-05-07 16:50:15.289480,thermique,192.168.218.133,v2.4.7,18,57.1,0,1,1,False
raspi_037,2025-05-07 16:50:15.684225,cardio,192.168.196.25,v2.6.2,13,71.5,0,1,1,False
raspi_033,2025-05-07 16:50:16.157198,thermique,192.168.36.218,v1.0.4,19,31.5,0,1,1,False
raspi_045,2025-05-07 16:50:16.604680,cardio,192.168.210.249,v3.2.7,15,34.0,0,1,1,False
raspi_047,2025-05-07 16:50:17.230564,cardio,192.168.224.35,v3.7.4,20,77.4,0,1,1,False
raspi_036,2025-05-07 16:50:18.122654,cardio,192.168.168.226,v1.8.2,18,64.3,0,1,1,False
raspi_025,2025-05-07 16:50:18.403360,multi,192.168.150.151,v2.3.4,27,40.3,1,1,1,True
raspi_035,2025-05-07 16:50:18.579230,thermique,192.168.92.243,v2.3.3,18,40.1,0,1,1,False
raspi_026,2025-05-07 16:50:18.794500,multi,192.168.206.175,v3.6.2,17,48.5,0,1,1,False
raspi_023,2025-05-07 16:50:19.084541,thermique,192.168.4.197,v1.5.9,27,45.4,0,1,1,False
raspi_007,2025-05-07 16:50:19.294749,thermique,192.168.221.140,v1.5.0,20,5.4,1,1,1,True
raspi_030,2025-05-07 16:50:19.447326,thermique,192.168.17.103,v1.0.5,22,72.5,0,1,1,False
raspi_042,2025-05-07 16:50:20.863027,multi,192.168.238.122,v1.1.9,21,38.3,0,1,1,False
raspi_022,2025-05-07 16:50:21.824983,multi,192.168.172.241,v2.0.7,17,31.1,0,1,1,False
raspi_028,2025-05-07 16:50:22.161882,cardio,192.168.69.196,v2.0.6,20,34.8,0,1,1,False
raspi_043,2025-05-07 16:50:22.571742,thermique,192.168.193.174,v3.5.7,29,64.2,0,1,1,False
raspi_019,2025-05-07 16:50:22.992237,thermique,192.168.169.95,v3.1.3,22,38.1,0,1,1,False
raspi_031,2025-05-07 16:50:22.969020,thermique,192.168.230.88,v3.9.8,12,60.4,0,1,1,False
raspi_008,2025-05-07 16:50:23.268515,cardio,192.168.74.39,v2.1.6,15,46.6,0,1,1,False
raspi_006,2025-05-07 16:50:23.392069,thermique,192.168.174.201,v1.8.8,17,45.2,0,1,1,False
raspi_018,2025-05-07 16:50:23.507530,thermique,192.168.101.245,v2.6.4,21,58.2,0,1,1,False
raspi_049,2025-05-07 16:50:23.596854,thermique,192.168.229.98,v2.2.8,19,67.2,0,1,1,False
raspi_048,2025-05-07 16:50:23.963042,thermique,192.168.0.120,v2.5.8,29,69.6,0,1,1,False
raspi_015,2025-05-07 16:50:24.488459,multi,192.168.23.220,v1.4.9,29,5.8,0,1,1,True
raspi_046,2025-05-07 16:50:25.436814,multi,192.168.245.79,v3.9.6,26,71.7,0,1,1,False
raspi_012,2025-05-07 16:50:25.804784,thermique,192.168.210.101,v2.0.5,26,78.2,0,1,1,False
raspi_002,2025-05-07 16:50:25.830278,thermique,192.168.108.242,v1.3.2,21,78.4,0,1,1,False
raspi_040,2025-05-07 16:50:26.742497,cardio,192.168.167.164,v1.1.7,23,57.0,0,1,1,False
raspi_044,2025-05-07 16:50:26.885128,cardio,192.168.7.30,v1.6.5,14,41.7,0,1,2,True
raspi_017,2025-05-07 16:50:27.603804,cardio,192.168.65.2,v3.7.6,11,67.9,0,1,1,False
raspi_013,2025-05-07 16:50:28.093416,thermique,192.168.16.159,v2.4.7,27,51.4,0,0,1,True
raspi_037,2025-05-07 16:50:28.881778,thermique,192.168.190.52,v2.2.0,29,60.8,0,1,1,False
raspi_014,2025-05-07 16:50:29.159783,thermique,192.168.91.12,v2.7.4,10,41.5,0,1,1,False
raspi_036,2025-05-07 16:50:29.299636,cardio,192.168.216.15,v3.1.9,17,68.6,0,1,1,False
raspi_024,2025-05-07 16:50:30.042840,cardio,192.168.106.149,v3.4.8,20,34.1,0,1,1,False
raspi_009,2025-05-07 16:50:30.459514,cardio,192.168.98.246,v1.4.9,18,49.0,0,1,1,False
raspi_038,2025-05-07 16:50:30.514681,thermique,192.168.105.66,v2.5.1,17,40.2,0,1,1,False
raspi_021,2025-05-07 16:50:30.628017,cardio,192.168.15.128,v1.9.8,22,67.0,0,1,1,False
raspi_003,2025-05-07 16:50:31.385267,thermique,192.168.76.139,v2.4.5,26,69.3,0,1,1,False
raspi_027,2025-05-07 16:50:32.824552,multi,192.168.62.33,v2.0.1,23,32.1,0,1,1,False
raspi_042,2025-05-07 16:50:33.052574,thermique,192.168.108.23,v3.7.3,23,41.6,0,1,1,False
raspi_034,2025-05-07 16:50:33.118638,multi,192.168.88.59,v1.3.2,18,7.1,0,0,1,True
raspi_050,2025-05-07 16:50:33.101454,thermique,192.168.180.167,v3.7.6,20,74.4,0,1,1,False
raspi_029,2025-05-07 16:50:33.330944,thermique,192.168.112.112,v3.5.5,17,57.9,0,1,1,False
raspi_011,2025-05-07 16:50:34.262327,thermique,192.168.215.120,v1.0.8,20,68.2,0,1,1,False
raspi_004,2025-05-07 16:50:34.445909,thermique,192.168.130.208,v1.7.7,28,61.2,0,1,1,False
raspi_043,2025-05-07 16:50:34.756735,thermique,192.168.35.59,v1.6.7,19,47.6,0,1,1,False
raspi_026,2025-05-07 16:50:35.025776,cardio,192.168.195.155,v1.0.3,27,62.0,0,1,1,False
raspi_028,2025-05-07 16:50:35.366563,multi,192.168.47.40,v1.2.4,22,75.6,0,1,1,False
raspi_008,2025-05-07 16:50:35.523234,thermique,192.168.206.179,v2.9.7,24,71.7,1,1,1,True
raspi_039,2025-05-07 16:50:35.788816,cardio,192.168.231.6,v3.1.3,11,71.0,0,1,1,False
raspi_020,2025-05-07 16:50:36.043407,cardio,192.168.90.32,v2.9.2,13,44.9,0,1,1,False
raspi_016,2025-05-07 16:50:36.115125,multi,192.168.131.26,v3.2.4,29,45.1,0,1,1,False
raspi_023,2025-05-07 16:50:36.287426,multi,192.168.195.242,v1.4.1,18,44.2,0,1,1,False
raspi_047,2025-05-07 16:50:36.413230,multi,192.168.57.184,v3.1.5,25,9.7,0,1,1,True
raspi_001,2025-05-07 16:50:36.588961,cardio,192.168.54.102,v3.7.5,19,49.0,0,1,1,False
raspi_041,2025-05-07 16:50:37.697841,multi,192.168.131.68,v1.6.6,23,73.5,0,1,1,False
raspi_022,2025-05-07 16:50:38.009457,multi,192.168.113.222,v2.7.3,10,47.6,0,1,1,False
raspi_032,2025-05-07 16:50:38.070712,cardio,192.168.80.215,v3.6.3,25,77.3,0,1,1,False
raspi_040,2025-05-07 16:50:38.892079,thermique,192.168.112.22,v3.2.0,28,74.8,0,1,1,False
raspi_048,2025-05-07 16:50:39.168553,thermique,192.168.140.100,v3.4.7,16,62.8,0,1,1,False
raspi_036,2025-05-07 16:50:40.456544,cardio,192.168.127.255,v3.3.2,15,50.6,0,1,1,False
raspi_010,2025-05-07 16:50:40.478680,multi,192.168.94.25,v1.0.0,21,50.1,0,1,1,False
raspi_030,2025-05-07 16:50:40.669950,thermique,192.168.1.23,v2.9.0,21,65.6,0,1,1,False
raspi_005,2025-05-07 16:50:41.594632,multi,192.168.121.34,v3.7.7,30,71.5,0,1,1,False
raspi_015,2025-05-07 16:50:41.717542,multi,192.168.181.210,v1.8.2,10,47.1,0,1,1,False
raspi_045,2025-05-07 16:50:41.791867,cardio,192.168.71.155,v3.7.4,16,43.0,0,1,1,False
raspi_002,2025-05-07 16:50:42.018752,thermique,192.168.130.238,v1.5.2,21,63.4,0,1,1,False
raspi_031,2025-05-07 16:50:42.193630,cardio,192.168.107.204,v1.8.4,19,30.5,0,1,1,False
raspi_012,2025-05-07 16:50:43.002625,cardio,192.168.161.20,v3.4.6,25,42.6,0,1,1,False
raspi_044,2025-05-07 16:50:43.087692,multi,192.168.145.156,v3.3.3,19,67.6,0,1,1,False
raspi_051,2025-05-07 16:50:43.540008,cardio,192.168.62.27,v3.0.1,13,75.3,0,1,1,False
raspi_013,2025-05-07 16:50:44.275866,multi,192.168.181.78,v2.4.6,12,32.4,0,1,1,False
raspi_033,2025-05-07 16:50:44.303010,multi,192.168.2.118,v1.2.1,10,49.6,1,1,0,True
raspi_011,2025-05-07 16:50:44.443460,thermique,192.168.54.62,v2.4.1,23,54.9,0,1,1,False
raspi_046,2025-05-07 16:50:44.610930,thermique,192.168.97.133,v2.2.3,28,55.7,0,1,1,False
raspi_037,2025-05-07 16:50:45.021017,thermique,192.168.198.95,v1.3.2,25,49.2,0,1,1,False
raspi_025,2025-05-07 16:50:45.565270,cardio,192.168.155.108,v1.9.4,18,31.8,0,1,1,False
raspi_007,2025-05-07 16:50:45.595062,thermique,192.168.55.94,v3.3.3,13,64.2,0,1,1,False
raspi_018,2025-05-07 16:50:45.784580,thermique,192.168.239.74,v3.1.2,28,41.5,0,0,1,True
raspi_035,2025-05-07 16:50:46.730094,multi,192.168.95.77,v2.0.9,21,34.6,0,1,1,False
raspi_038,2025-05-07 16:50:46.735513,cardio,192.168.215.118,v3.4.7,21,66.7,0,1,1,False
raspi_026,2025-05-07 16:50:47.185846,thermique,192.168.138.130,v1.3.4,17,67.4,0,1,1,False
raspi_029,2025-05-07 16:50:47.622020,cardio,192.168.243.130,v1.7.9,19,42.2,0,1,1,False
raspi_021,2025-05-07 16:50:47.840184,multi,192.168.201.148,v2.5.5,19,8.1,0,1,1,True
raspi_034,2025-05-07 16:50:48.396939,multi,192.168.101.198,v3.3.2,13,32.5,0,1,1,False
raspi_042,2025-05-07 16:50:48.425530,cardio,192.168.1.146,v1.5.7,10,76.3,0,1,1,False
raspi_017,2025-05-07 16:50:48.749911,thermique,192.168.190.87,v1.5.1,24,35.1,0,1,1,False
raspi_043,2025-05-07 16:50:48.930058,thermique,192.168.15.17,v2.2.2,23,74.9,0,1,1,False
raspi_049,2025-05-07 16:50:51.813805,thermique,192.168.217.43,v3.7.7,21,30.4,0,1,1,False
raspi_005,2025-05-07 16:50:51.858634,cardio,192.168.57.246,v3.1.3,30,77.5,0,1,1,False
raspi_019,2025-05-07 16:50:52.187580,multi,192.168.135.58,v3.9.7,25,43.0,0,0,2,True
raspi_028,2025-05-07 16:50:52.565882,cardio,192.168.81.152,v2.2.9,18,67.9,1,0,1,True
raspi_003,2025-05-07 16:50:52.579794,multi,192.168.106.88,v3.6.4,22,75.7,0,1,1,False
raspi_040,2025-05-07 16:50:53.034763,thermique,192.168.11.116,v3.0.1,10,31.6,0,1,1,False
raspi_002,2025-05-07 16:50:53.202284,multi,192.168.142.46,v3.3.4,30,78.6,0,1,1,False
raspi_012,2025-05-07 16:50:53.213678,cardio,192.168.156.39,v3.5.0,29,65.5,0,1,1,False
raspi_016,2025-05-07 16:50:53.421470,thermique,192.168.152.131,v3.0.5,19,47.0,0,1,1,False
raspi_052,2025-05-07 16:50:53.486200,thermique,192.168.155.237,v3.7.7,15,55.2,0,1,1,False
raspi_006,2025-05-07 16:50:53.624937,cardio,192.168.194.25,v1.9.0,15,61.9,0,1,1,False
raspi_030,2025-05-07 16:50:54.060441,thermique,192.168.28.79,v1.9.1,20,68.5,0,1,1,False
raspi_031,2025-05-07 16:50:54.377061,thermique,192.168.15.90,v1.9.1,24,39.9,0,1,1,False
raspi_041,2025-05-07 16:50:54.837101,thermique,192.168.143.59,v1.0.0,27,39.3,0,1,1,False
raspi_015,2025-05-07 16:50:54.943010,cardio,192.168.100.236,v3.2.2,27,42.6,0,1,1,False
raspi_050,2025-05-07 16:50:55.430087,thermique,192.168.103.126,v1.0.4,30,59.2,0,1,1,False
raspi_014,2025-05-07 16:50:56.318713,thermique,192.168.80.23,v1.7.7,21,60.2,0,1,1,False
raspi_013,2025-05-07 16:50:56.479682,cardio,192.168.62.198,v2.4.3,26,37.7,1,1,1,True
raspi_027,2025-05-07 16:50:56.971927,thermique,192.168.115.206,v1.5.8,16,66.5,0,1,1,False
raspi_044,2025-05-07 16:50:57.305258,multi,192.168.249.27,v3.8.5,17,61.2,0,1,1,False
raspi_032,2025-05-07 16:50:57.277705,cardio,192.168.229.78,v2.2.1,12,73.3,0,1,1,False
raspi_036,2025-05-07 16:50:57.647537,thermique,192.168.239.224,v2.9.0,13,30.4,0,1,1,False
raspi_045,2025-05-07 16:50:57.981861,thermique,192.168.226.205,v3.9.4,26,35.5,0,1,1,False
raspi_024,2025-05-07 16:50:58.220779,thermique,192.168.204.255,v3.5.7,29,32.5,0,1,1,False
raspi_009,2025-05-07 16:50:58.649088,multi,192.168.163.16,v3.7.2,14,64.9,0,1,1,False
raspi_004,2025-05-07 16:50:58.632647,cardio,192.168.168.110,v3.8.1,17,61.8,0,1,1,False
raspi_039,2025-05-07 16:50:58.989883,thermique,192.168.77.184,v3.4.8,16,53.0,0,1,1,False
raspi_021,2025-05-07 16:50:59.114873,thermique,192.168.170.155,v3.9.9,13,31.2,0,1,1,False
raspi_020,2025-05-07 16:51:00.274572,multi,192.168.1.8,v2.7.7,19,43.2,0,1,1,False
raspi_007,2025-05-07 16:51:00.753456,thermique,192.168.188.245,v1.4.7,26,60.1,0,1,1,False
raspi_018,2025-05-07 16:51:01.000637,thermique,192.168.140.146,v2.0.4,17,60.0,0,1,1,False
raspi_047,2025-05-07 16:51:01.619674,thermique,192.168.118.99,v1.7.0,29,37.4,0,1,1,False
raspi_001,2025-05-07 16:51:01.777247,cardio,192.168.3.254,v1.4.2,27,33.8,0,1,1,False
raspi_017,2025-05-07 16:51:02.026518,multi,192.168.20.38,v3.5.7,16,77.6,0,1,1,False
raspi_022,2025-05-07 16:51:02.192444,cardio,192.168.152.230,v2.1.9,13,52.8,0,1,1,False
raspi_011,2025-05-07 16:51:02.662919,thermique,192.168.248.200,v3.4.4,27,69.4,0,1,1,False
raspi_051,2025-05-07 16:51:02.694614,cardio,192.168.87.83,v3.8.6,12,68.1,0,1,1,False
raspi_005,2025-05-07 16:51:03.160850,multi,192.168.214.234,v2.3.8,10,37.1,0,1,1,False
raspi_012,2025-05-07 16:51:03.510520,thermique,192.168.126.240,v1.0.4,23,65.6,0,1,1,False
raspi_053,2025-05-07 16:51:04.176025,multi,192.168.207.113,v2.7.4,18,68.9,0,1,1,False
raspi_043,2025-05-07 16:51:05.131794,cardio,192.168.250.31,v3.8.2,18,41.1,0,1,1,False
raspi_023,2025-05-07 16:51:05.497181,multi,192.168.117.1,v1.4.1,19,62.0,1,0,1,True
raspi_008,2025-05-07 16:51:05.733312,cardio,192.168.92.86,v2.8.9,20,64.9,0,1,1,False
raspi_033,2025-05-07 16:51:06.487666,thermique,192.168.241.99,v1.5.3,18,52.1,0,1,1,False
raspi_034,2025-05-07 16:51:06.607344,multi,192.168.0.83,v2.4.8,25,8.8,0,1,1,True
raspi_025,2025-05-07 16:51:06.789039,thermique,192.168.170.130,v2.5.0,20,65.9,0,1,1,False
